timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1743795186.5767846,452.49084,787.326,798.60803,534.2857,nan,nan,,,,,,,,,,
1743795186.5783818,,,,,,,-0.5302124,0.15667725,0.8326416,,,,,,,
1743795186.5806897,210.7326,817.5458,810.293,707.9487,nan,nan,,,,,,,,,,
1743795186.5845947,1044.3956,821.978,806.26373,1102.0146,nan,nan,,,,,,,,,,
1743795186.5878522,,,,,,,,,,,,,nan,259438830.0,nan,
1743795186.5884995,1461.8315,774.43225,782.49084,997.6557,nan,nan,,,,,,,,,,
1743795186.5924046,723.2601,751.4652,789.7436,626.1539,nan,nan,,,,,,,,,,
1743795186.5959275,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795186.5963097,140.21979,772.8205,799.41394,646.7033,nan,nan,,,,,,,,,,
1743795186.5979850,,,,,,,-0.52667236,0.15740967,0.82733154,,,,,,,
1743795186.6002147,813.91943,820.7692,820.3663,1023.8461,nan,nan,,,,,,,,,,
1743795186.6034734,,,,,,,,,,,,,nan,259425940.0,nan,
1743795186.6041195,1551.6849,818.3516,828.4249,1111.6849,nan,nan,,,,,,,,,,
1743795186.6080246,1009.7436,757.1062,816.7399,719.2308,nan,nan,,,,,,,,,,
1743795186.6119297,197.4359,773.6264,819.9634,594.3223,nan,nan,,,,,,,,,,
1743795186.6158347,560.87915,818.3516,810.696,985.9707,nan,nan,,,,,,,,,,
1743795186.6175883,,,,,,,-0.5292969,0.15704346,0.8377075,,,,,,,
1743795186.6190948,,,,,,,,,,,,,nan,259423520.0,nan,
1743795186.6197395,1431.2087,812.71063,794.57874,1132.2344,nan,nan,,,,,,,,,,
1743795186.6236446,1230.9524,770.0,803.0403,791.75824,nan,nan,,,,,,,,,,
1743795186.6275496,336.4469,753.47986,806.26373,540.7326,nan,nan,,,,,,,,,,
1743795186.6306393,,,,,,,,,,,,,,,,35.567013
1743795186.6310556,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795186.6314547,373.51648,781.28204,799.41394,822.381,nan,nan,,,,,,,,,,
1743795186.6347163,,,,,,,,,,,,,nan,259409820.0,nan,
1743795186.6353595,1232.967,800.6227,811.50183,1160.4396,nan,nan,,,,,,,,,,
1743795186.6371915,,,,,,,-0.52404785,0.15576172,0.83825684,,,,,,,
1743795186.6392646,1423.1501,781.28204,815.9341,951.7216,nan,nan,,,,,,,,,,
1743795186.6431696,608.022,758.315,818.7546,582.23444,nan,nan,,,,,,,,,,
1743795186.6470747,240.54945,787.326,818.7546,725.6777,nan,nan,,,,,,,,,,
1743795186.6503377,,,,,,,,,,,,,nan,259408210.0,nan,
1743795186.6509795,1004.90845,821.1722,808.2784,1104.4323,nan,nan,,,,,,,,,,
1743795186.6548846,1517.033,801.8315,810.696,1033.9194,nan,nan,,,,,,,,,,
1743795186.6567945,,,,,,,-0.52630615,0.15411377,0.84350586,,,,,,,
1743795186.6587896,802.23444,785.31134,809.0842,670.4762,nan,nan,,,,,,,,,,
1743795186.6626947,164.79854,791.3553,806.6667,667.25275,nan,nan,,,,,,,,,,
1743795186.6659589,,,,,,,,,,,,,nan,259515400.0,nan,
1743795186.6661839,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795186.6665995,713.5897,770.80585,798.20514,1023.8461,nan,nan,,,,,,,,,,
1743795186.6705046,1462.6373,780.87915,791.3553,1118.9377,nan,nan,,,,,,,,,,
1743795186.6744096,1069.7803,779.2674,807.8755,747.4359,nan,nan,,,,,,,,,,
1743795186.6763978,,,,,,,-0.52441406,0.1517334,0.84313965,,,,,,,
1743795186.6783147,234.10257,790.54944,819.15753,526.63007,nan,nan,,,,,,,,,,
1743795186.6815803,,,,,,,,,,,,,nan,259474290.0,nan,
1743795186.6822195,506.88644,821.978,826.0073,863.8828,nan,nan,,,,,,,,,,
1743795186.6861246,1400.989,814.3223,820.3663,1122.967,nan,nan,,,,,,,,,,
1743795186.6900296,1295.4213,780.07324,806.6667,837.28937,nan,nan,,,,,,,,,,
1743795186.6939347,381.17215,758.315,802.23444,553.22345,nan,nan,,,,,,,,,,
1743795186.6960011,,,,,,,-0.5220337,0.14941406,0.8434448,,,,,,,
1743795186.6966825,,,,,,,,,,,,,,,,35.567013
1743795186.6972017,,,,,,,,,,,,,nan,259513780.0,nan,
1743795186.6978397,332.82053,794.17584,807.0696,803.8461,nan,nan,,,,,,,,,,
1743795186.7013123,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795186.7017446,1229.7435,826.8132,801.8315,1157.619,nan,nan,,,,,,,,,,
1743795186.7056496,1458.2051,806.6667,795.78754,991.6117,nan,nan,,,,,,,,,,
1743795186.7095547,618.9011,782.49084,778.86444,596.337,nan,nan,,,,,,,,,,
1743795186.7128229,,,,,,,,,,,,,nan,259591140.0,nan,
1743795186.7134597,200.65935,774.0293,790.54944,691.8315,nan,nan,,,,,,,,,,
1743795186.7156043,,,,,,,-0.5187378,0.1505127,0.836792,,,,,,,
1743795186.7173645,943.663,794.57874,836.4835,1087.9121,nan,nan,,,,,,,,,,
1743795186.7212696,1509.7803,812.71063,838.9011,1053.663,nan,nan,,,,,,,,,,
1743795186.7251747,874.35895,788.93774,811.0989,634.61536,nan,nan,,,,,,,,,,
1743795186.7284443,,,,,,,,,,,,,nan,259495230.0,nan,
1743795186.7290797,173.66301,765.56775,803.0403,574.57874,nan,nan,,,,,,,,,,
1743795186.7329845,658.7912,794.17584,812.3077,958.97437,nan,nan,,,,,,,,,,
1743795186.7352076,,,,,,,-0.51782227,0.15100098,0.84020996,,,,,,,
1743795186.7364407,,,,,,,,,,1610915.8,1608498.1,,,,,
1743795186.7368896,1504.9451,834.4689,821.5751,1119.3407,nan,nan,,,,,,,,,,
1743795186.7407947,1190.2565,807.0696,827.619,759.92676,nan,nan,,,,,,,,,,
1743795186.7440658,,,,,,,,,,,,,nan,259550030.0,nan,
1743795186.7446997,282.05127,755.4945,809.0842,545.9707,nan,nan,,,,,,,,,,
1743795186.7486045,373.9194,787.72894,803.8461,859.45056,nan,nan,,,,,,,,,,
1743795186.7525096,1247.0696,821.978,809.0842,1109.2675,nan,nan,,,,,,,,,,
1743795186.7548108,,,,,,,-0.5162964,0.15454102,0.8452759,,,,,,,
1743795186.7564147,1293.0037,784.5055,802.23444,859.0476,nan,nan,,,,,,,,,,
1743795186.7596872,,,,,,,,,,,,,nan,259553260.0,nan,
1743795186.7603197,399.30402,756.30035,799.011,542.74725,nan,nan,,,,,,,,,,
1743795186.7627256,,,,,,,,,,,,,,,,35.567013
1743795186.7642245,253.0403,794.17584,810.696,755.89746,nan,nan,,,,,,,,,,
1743795186.7681296,1134.652,853.00366,826.4103,1081.8682,nan,nan,,,,,,,,,,
1743795186.7715690,,,,,,,,,,1610915.8,1608498.1,,,,,
1743795186.7720346,1434.8352,818.7546,824.3956,940.84247,nan,nan,,,,,,,,,,
1743795186.7744138,,,,,,,-0.51708984,0.14764404,0.84399414,,,,,,,
1743795186.7753084,,,,,,,,,,,,,nan,259587920.0,nan,
1743795186.7759397,666.04395,763.1502,803.8461,613.2601,nan,nan,,,,,,,,,,
1743795186.7798445,188.57143,786.9231,806.6667,652.74725,nan,nan,,,,,,,,,,
1743795186.7837496,851.39197,801.02563,815.5311,1021.4286,nan,nan,,,,,,,,,,
1743795186.7876546,1485.6044,799.81683,803.44324,1054.0659,nan,nan,,,,,,,,,,
1743795186.7909298,,,,,,,,,,,,,nan,259601620.0,nan,
1743795186.7915597,931.1722,787.326,809.0842,658.3883,nan,nan,,,,,,,,,,
1743795186.7940171,,,,,,,-0.52282715,0.15081787,0.84259033,,,,,,,
1743795186.7954645,175.27472,794.9817,805.8608,532.674,nan,nan,,,,,,,,,,
1743795186.7993696,606.4103,836.08057,805.4579,894.10254,nan,nan,,,,,,,,,,
1743795186.8032746,1443.2968,826.0073,807.47253,1083.0769,nan,nan,,,,,,,,,,
1743795186.8065512,,,,,,,,,,,,,nan,259542780.0,nan,
1743795186.8066971,,,,,,,,,,1610915.8,1608498.1,,,,,
1743795186.8071797,1151.978,765.9707,796.5934,776.8498,nan,nan,,,,,,,,,,
1743795186.8110845,262.71063,760.32965,807.8755,552.8205,nan,nan,,,,,,,,,,
1743795186.8136203,,,,,,,-0.5170288,0.14971924,0.8427124,,,,,,,
1743795186.8149896,356.5934,822.7839,813.91943,821.5751,nan,nan,,,,,,,,,,
1743795186.8188946,1253.5165,848.1685,793.36993,1110.0732,nan,nan,,,,,,,,,,
1743795186.8221726,,,,,,,,,,,,,nan,259588720.0,nan,
1743795186.8227997,1357.8755,790.9524,800.6227,882.4176,nan,nan,,,,,,,,,,
1743795186.8267047,450.4762,765.56775,805.05493,512.52747,nan,nan,,,,,,,,,,
1743795186.8287687,,,,,,,,,,,,,,,,35.547195
1743795186.8306096,195.82417,799.41394,814.7253,684.9817,nan,nan,,,,,,,,,,
1743795186.8332236,,,,,,,-0.5220947,0.15307617,0.8430786,,,,,,,
1743795186.8345146,1068.5714,831.2454,828.8278,1085.8975,nan,nan,,,,,,,,,,
1743795186.8377938,,,,,,,,,,,,,nan,259519410.0,nan,
1743795186.8384197,1496.4835,824.3956,819.15753,983.5531,nan,nan,,,,,,,,,,
1743795186.8418255,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795186.8423247,716.8132,784.5055,803.44324,586.6667,nan,nan,,,,,,,,,,
1743795186.8462296,128.13187,791.3553,792.96704,590.293,nan,nan,,,,,,,,,,
1743795186.8501346,768.7912,805.4579,794.17584,963.8095,nan,nan,,,,,,,,,,
1743795186.8528268,,,,,,,-0.5186157,0.1508789,0.8446655,,,,,,,
1743795186.8534153,,,,,,,,,,,,,nan,259516200.0,nan,
1743795186.8540397,1465.4579,785.7143,803.44324,1025.8608,nan,nan,,,,,,,,,,
1743795186.8579447,998.46155,799.81683,791.3553,670.87915,nan,nan,,,,,,,,,,
1743795186.8618495,209.5238,793.36993,777.6557,536.7033,nan,nan,,,,,,,,,,
1743795186.8657546,514.94507,807.0696,801.02563,874.7619,nan,nan,,,,,,,,,,
1743795186.8690367,,,,,,,,,,,,,nan,259600000.0,nan,
1743795186.8696597,1375.6044,840.10986,813.91943,1095.1648,nan,nan,,,,,,,,,,
1743795186.8724301,,,,,,,-0.5149536,0.14746094,0.8436279,,,,,,,
1743795186.8735647,1210.403,818.7546,801.02563,813.91943,nan,nan,,,,,,,,,,
1743795186.8769538,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795186.8774695,304.6154,795.38464,790.9524,528.6447,nan,nan,,,,,,,,,,
1743795186.8813746,301.39194,823.9927,803.0403,782.49084,nan,nan,,,,,,,,,,
1743795186.8846581,,,,,,,,,,,,,nan,259608060.0,nan,
1743795186.8852797,1203.1501,832.4542,803.8461,1115.7142,nan,nan,,,,,,,,,,
1743795186.8891847,1390.5128,805.8608,799.41394,902.96704,nan,nan,,,,,,,,,,
1743795186.8920331,,,,,,,-0.51342773,0.13946533,0.84368896,,,,,,,
1743795186.8930895,535.4945,770.0,806.26373,550.40295,nan,nan,,,,,,,,,,
1743795186.8948121,,,,,,,,,,,,,,,,35.567013
1743795186.8969946,184.94505,785.31134,807.47253,655.56775,nan,nan,,,,,,,,,,
1743795186.9002793,,,,,,,,,,,,,nan,259562130.0,nan,
1743795186.9008996,948.9011,786.52014,797.8022,1012.96704,nan,nan,,,,,,,,,,
1743795186.9048047,1476.337,779.67035,803.0403,972.27106,nan,nan,,,,,,,,,,
1743795186.9087095,821.5751,797.8022,807.47253,609.2308,nan,nan,,,,,,,,,,
1743795186.9116364,,,,,,,-0.50994873,0.14355469,0.84454346,,,,,,,
1743795186.9120822,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795186.9126146,149.08424,805.05493,802.6374,592.3077,nan,nan,,,,,,,,,,
1743795186.9159007,,,,,,,,,,,,,nan,259586300.0,nan,
1743795186.9165196,684.57874,818.7546,806.6667,955.7509,nan,nan,,,,,,,,,,
1743795186.9204247,1448.5348,824.3956,792.96704,1059.7069,nan,nan,,,,,,,,,,
1743795186.9243295,1044.3956,794.9817,777.25275,717.619,nan,nan,,,,,,,,,,
1743795186.9282346,192.60074,781.685,791.3553,513.73627,nan,nan,,,,,,,,,,
1743795186.9312396,,,,,,,-0.5075073,0.15307617,0.8475952,,,,,,,
1743795186.9315221,,,,,,,,,,,,,nan,259543580.0,nan,
1743795186.9321396,429.92673,803.0403,802.23444,809.4872,nan,nan,,,,,,,,,,
1743795186.9360447,1309.1208,812.3077,792.96704,1058.0952,nan,nan,,,,,,,,,,
1743795186.9399495,1293.0037,790.14655,774.43225,814.3223,nan,nan,,,,,,,,,,
1743795186.9438546,396.0806,763.1502,759.92676,528.6447,nan,nan,,,,,,,,,,
1743795186.9471436,,,,,,,,,,,,,nan,259598380.0,nan,
1743795186.9472103,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795186.9477596,230.87912,789.34064,797.8022,732.9304,nan,nan,,,,,,,,,,
1743795186.9508429,,,,,,,-0.50805664,0.15710449,0.85723877,,,,,,,
1743795186.9516647,1139.0842,820.3663,826.4103,1075.8242,nan,nan,,,,,,,,,,
1743795186.9555697,1457.3993,786.1172,810.293,941.6484,nan,nan,,,,,,,,,,
1743795186.9594746,632.6007,770.80585,788.1319,541.13556,nan,nan,,,,,,,,,,
1743795186.9608552,,,,,,,,,,,,,,,,35.586838
1743795186.9627647,,,,,,,,,,,,,nan,259574200.0,nan,
1743795186.9633796,189.37729,822.381,805.8608,608.022,nan,nan,,,,,,,,,,
1743795186.9672847,881.2088,834.87177,823.5897,1002.8938,nan,nan,,,,,,,,,,
1743795186.9704461,,,,,,,-0.5085449,0.16473389,0.85546875,,,,,,,
1743795186.9711897,1455.7876,819.5604,815.12823,1016.5934,nan,nan,,,,,,,,,,
1743795186.9750946,869.5238,779.2674,805.05493,688.20514,nan,nan,,,,,,,,,,
1743795186.9783862,,,,,,,,,,,,,nan,259525060.0,nan,
1743795186.9789996,139.81685,766.3736,810.696,589.89014,nan,nan,,,,,,,,,,
1743795186.9823387,,,,,,,,,,1610915.8,1608498.1,,,,,
1743795186.9829047,592.71063,804.65204,810.696,935.6044,nan,nan,,,,,,,,,,
1743795186.9868097,1434.0293,805.05493,798.60803,1119.3407,nan,nan,,,,,,,,,,
1743795186.9900494,,,,,,,-0.5062866,0.17449951,0.85076904,,,,,,,
1743795186.9907146,1126.9963,762.74725,797.8022,723.663,nan,nan,,,,,,,,,,
1743795186.9940076,,,,,,,,,,,,,nan,259554060.0,nan,
1743795186.9946196,214.35898,770.0,784.5055,470.2198,nan,nan,,,,,,,,,,
1743795186.9985247,324.7619,832.8571,796.1905,808.2784,nan,nan,,,,,,,,,,
1743795187.0024297,1260.3663,854.61536,808.2784,1097.5824,nan,nan,,,,,,,,,,
1743795187.0063345,1333.6996,803.0403,796.5934,853.8095,nan,nan,,,,,,,,,,
1743795187.0096290,,,,,,,,,,,,,nan,259610480.0,nan,
1743795187.0096524,,,,,,,-0.5062866,0.18389893,0.8446045,,,,,,,
1743795187.0102396,445.2381,758.71796,804.2491,539.92676,nan,nan,,,,,,,,,,
1743795187.0141447,245.78755,792.96704,808.68134,701.0989,nan,nan,,,,,,,,,,
1743795187.0174670,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795187.0180497,1053.663,832.4542,825.6044,1073.0037,nan,nan,,,,,,,,,,
1743795187.0219545,1419.1208,821.1722,822.7839,975.09155,nan,nan,,,,,,,,,,
1743795187.0252502,,,,,,,,,,,,,nan,259586300.0,nan,
1743795187.0258596,676.52014,790.9524,807.0696,573.36993,nan,nan,,,,,,,,,,
1743795187.0268984,,,,,,,,,,,,,,,,35.547195
1743795187.0292556,,,,,,,-0.50653076,0.1875,0.8413696,,,,,,,
1743795187.0297647,145.05495,773.6264,811.50183,599.9634,nan,nan,,,,,,,,,,
1743795187.0336697,794.17584,797.3993,819.5604,997.25275,nan,nan,,,,,,,,,,
1743795187.0375745,1488.022,823.5897,818.7546,1086.7032,nan,nan,,,,,,,,,,
1743795187.0408716,,,,,,,,,,,,,nan,259568580.0,nan,
1743795187.0414796,972.27106,804.65204,811.50183,674.90845,nan,nan,,,,,,,,,,
1743795187.0453846,166.41026,796.1905,802.6374,510.1099,nan,nan,,,,,,,,,,
1743795187.0488589,,,,,,,-0.50494385,0.18969727,0.84472656,,,,,,,
1743795187.0492897,532.27106,810.696,808.2784,894.5055,nan,nan,,,,,,,,,,
1743795187.0525954,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795187.0531945,1367.9487,794.9817,806.6667,1077.033,nan,nan,,,,,,,,,,
1743795187.0564930,,,,,,,,,,,,,nan,259568580.0,nan,
1743795187.0570996,1151.978,773.22345,790.14655,748.6447,nan,nan,,,,,,,,,,
1743795187.0610046,284.06595,776.4469,777.25275,500.8425,nan,nan,,,,,,,,,,
1743795187.0649097,335.64102,810.696,792.5641,785.31134,nan,nan,,,,,,,,,,
1743795187.0684621,,,,,,,-0.512146,0.17944336,0.84716797,,,,,,,
1743795187.0688145,1222.4908,839.304,826.8132,1089.1208,nan,nan,,,,,,,,,,
1743795187.0721145,,,,,,,,,,,,,nan,259645140.0,nan,
1743795187.0727196,1316.3737,798.60803,818.3516,849.3773,nan,nan,,,,,,,,,,
1743795187.0766246,454.10257,757.50916,801.8315,533.8828,nan,nan,,,,,,,,,,
1743795187.0805297,171.24542,785.7143,812.3077,705.12823,nan,nan,,,,,,,,,,
1743795187.0844347,943.663,795.78754,809.0842,1042.381,nan,nan,,,,,,,,,,
1743795187.0877237,,,,,,,,,,1610915.8,1608498.1,,,,,
1743795187.0877357,,,,,,,,,,,,,nan,259699920.0,nan,
1743795187.0880654,,,,,,,-0.5135498,0.16821289,0.8477173,,,,,,,
1743795187.0883396,1412.674,807.8755,801.4286,954.94507,nan,nan,,,,,,,,,,
1743795187.0922446,743.00366,805.4579,805.05493,589.89014,nan,nan,,,,,,,,,,
1743795187.0929415,,,,,,,,,,,,,,,,35.567013
1743795187.0961497,143.44322,799.81683,805.05493,564.90845,nan,nan,,,,,,,,,,
1743795187.1000547,736.55676,845.7509,792.96704,971.4652,nan,nan,,,,,,,,,,
1743795187.1033571,,,,,,,,,,,,,nan,259755540.0,nan,
1743795187.1039596,1483.5897,830.4396,803.44324,1066.5568,nan,nan,,,,,,,,,,
1743795187.1076686,,,,,,,-0.51831055,0.16088867,0.8512573,,,,,,,
1743795187.1078646,1019.011,788.93774,815.9341,681.75824,nan,nan,,,,,,,,,,
1743795187.1117697,166.41026,782.8938,796.5934,528.24176,nan,nan,,,,,,,,,,
1743795187.1156747,475.05493,796.5934,807.8755,862.27106,nan,nan,,,,,,,,,,
1743795187.1189785,,,,,,,,,,,,,nan,259716050.0,nan,
1743795187.1195796,1369.9634,819.9634,823.5897,1102.0146,nan,nan,,,,,,,,,,
1743795187.1228518,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795187.1234846,1226.5201,809.4872,819.15753,801.8315,nan,nan,,,,,,,,,,
1743795187.1272719,,,,,,,-0.51812744,0.15899658,0.8395996,,,,,,,
1743795187.1273897,323.15018,788.5348,803.44324,515.7509,nan,nan,,,,,,,,,,
1743795187.1312947,299.3773,816.7399,800.6227,738.5714,nan,nan,,,,,,,,,,
1743795187.1345999,,,,,,,,,,,,,nan,259753120.0,nan,
1743795187.1351995,1191.8682,808.68134,796.5934,1068.1685,nan,nan,,,,,,,,,,
1743795187.1391046,1410.6593,780.07324,793.7729,895.7143,nan,nan,,,,,,,,,,
1743795187.1430097,545.9707,773.6264,787.326,503.663,nan,nan,,,,,,,,,,
1743795187.1468749,,,,,,,-0.51763916,0.1585083,0.83709717,,,,,,,
1743795187.1469147,162.78389,820.7692,806.26373,651.9414,nan,nan,,,,,,,,,,
1743795187.1502211,,,,,,,,,,,,,nan,259815170.0,nan,
1743795187.1508195,941.6484,846.55676,826.8132,1057.6923,nan,nan,,,,,,,,,,
1743795187.1547246,1491.6483,816.7399,805.8608,1019.81683,nan,nan,,,,,,,,,,
1743795187.1579802,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795187.1586297,845.7509,780.07324,782.8938,635.42126,nan,nan,,,,,,,,,,
1743795187.1589847,,,,,,,,,,,,,,,,35.547195
1743795187.1625347,187.36264,784.10254,807.8755,581.4286,nan,nan,,,,,,,,,,
1743795187.1658425,,,,,,,,,,,,,nan,259836930.0,nan,
1743795187.1664395,724.4689,826.8132,834.87177,964.21246,nan,nan,,,,,,,,,,
1743795187.1664782,,,,,,,-0.51568604,0.16149902,0.8410034,,,,,,,
1743795187.1703446,1476.337,836.8865,817.5458,1083.0769,nan,nan,,,,,,,,,,
1743795187.1742496,1100.403,802.6374,796.99634,749.45056,nan,nan,,,,,,,,,,
1743795187.1781547,243.77289,780.07324,784.5055,512.9304,nan,nan,,,,,,,,,,
1743795187.1814640,,,,,,,,,,,,,nan,259832900.0,nan,
1743795187.1820595,456.92307,796.1905,792.5641,778.0586,nan,nan,,,,,,,,,,
1743795187.1859646,1362.7106,807.0696,808.2784,1076.63,nan,nan,,,,,,,,,,
1743795187.1860814,,,,,,,-0.51416016,0.1619873,0.8418579,,,,,,,
1743795187.1898696,1320.0,799.81683,813.1135,851.79486,nan,nan,,,,,,,,,,
1743795187.1931086,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795187.1937747,419.8535,788.1319,815.5311,518.1685,nan,nan,,,,,,,,,,
1743795187.1970854,,,,,,,,,,,,,nan,259808720.0,nan,
1743795187.1976798,270.76923,805.4579,816.337,703.5165,nan,nan,,,,,,,,,,
1743795187.2015846,1117.7289,833.2601,818.7546,1085.0916,nan,nan,,,,,,,,,,
1743795187.2054896,1432.0146,817.5458,827.2161,971.8681,nan,nan,,,,,,,,,,
1743795187.2056847,,,,,,,-0.50994873,0.16113281,0.845459,,,,,,,
1743795187.2093947,608.022,763.1502,803.44324,578.60803,nan,nan,,,,,,,,,,
1743795187.2127066,,,,,,,,,,,,,nan,259871570.0,nan,
1743795187.2132998,125.311356,776.8498,792.96704,633.4066,nan,nan,,,,,,,,,,
1743795187.2172046,845.34796,832.4542,810.293,1025.8608,nan,nan,,,,,,,,,,
1743795187.2211096,1456.9963,816.7399,821.5751,1027.8755,nan,nan,,,,,,,,,,
1743795187.2250147,878.3883,753.47986,815.12823,638.6447,nan,nan,,,,,,,,,,
1743795187.2250278,,,,,,,,,,,,,,,,35.547195
1743795187.2252879,,,,,,,-0.50653076,0.168396,0.8416748,,,,,,,
1743795187.2282369,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795187.2283280,,,,,,,,,,,,,nan,259870770.0,nan,
1743795187.2289197,162.38095,781.685,786.9231,564.5055,nan,nan,,,,,,,,,,
1743795187.2328246,607.2161,839.304,794.17584,921.9048,nan,nan,,,,,,,,,,
1743795187.2367296,1433.2234,812.3077,819.9634,1084.6886,nan,nan,,,,,,,,,,
1743795187.2406347,1147.5458,788.5348,817.5458,761.53845,nan,nan,,,,,,,,,,
1743795187.2439494,,,,,,,,,,,,,nan,259933630.0,nan,
1743795187.2445397,263.51648,788.5348,809.4872,499.23077,nan,nan,,,,,,,,,,
1743795187.2448912,,,,,,,-0.50927734,0.16760254,0.8446045,,,,,,,
1743795187.2484446,366.26373,834.4689,808.68134,798.60803,nan,nan,,,,,,,,,,
1743795187.2523496,1282.1245,850.989,797.3993,1095.1648,nan,nan,,,,,,,,,,
1743795187.2562547,1345.7876,777.25275,779.2674,846.55676,nan,nan,,,,,,,,,,
1743795187.2595708,,,,,,,,,,,,,nan,259918320.0,nan,
1743795187.2601597,429.92673,747.03296,771.2088,527.4359,nan,nan,,,,,,,,,,
1743795187.2633653,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795187.2640646,173.26007,805.05493,796.5934,680.9524,nan,nan,,,,,,,,,,
1743795187.2644942,,,,,,,-0.5097046,0.16363525,0.84729004,,,,,,,
1743795187.2679696,978.71796,845.34796,827.619,1062.5275,nan,nan,,,,,,,,,,
1743795187.2718747,1389.7069,813.91943,819.9634,974.68866,nan,nan,,,,,,,,,,
1743795187.2751920,,,,,,,,,,,,,nan,259906220.0,nan,
1743795187.2757797,676.9231,788.1319,809.89014,556.8498,nan,nan,,,,,,,,,,
1743795187.2796845,141.8315,812.71063,804.2491,553.6264,nan,nan,,,,,,,,,,
1743795187.2835896,768.3883,828.022,802.23444,965.82416,nan,nan,,,,,,,,,,
1743795187.2840974,,,,,,,-0.50927734,0.16064453,0.84936523,,,,,,,
1743795187.2874947,1473.5165,814.3223,807.47253,1074.2124,nan,nan,,,,,,,,,,
1743795187.2908134,,,,,,,,,,,,,nan,259919920.0,nan,
1743795187.2910712,,,,,,,,,,,,,,,,35.606663
1743795187.2913997,986.3736,778.0586,795.78754,674.5055,nan,nan,,,,,,,,,,
1743795187.2953045,150.29305,780.07324,791.3553,509.30402,nan,nan,,,,,,,,,,
1743795187.2984934,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795187.2992096,466.5934,819.15753,807.8755,896.9231,nan,nan,,,,,,,,,,
1743795187.3031147,1354.249,822.381,814.7253,1114.9084,nan,nan,,,,,,,,,,
1743795187.3037007,,,,,,,-0.5088501,0.16278076,0.85131836,,,,,,,
1743795187.3064349,,,,,,,,,,,,,nan,259912670.0,nan,
1743795187.3070197,1183.0037,785.7143,810.293,774.0293,nan,nan,,,,,,,,,,
1743795187.3109245,318.71796,786.52014,813.1135,519.7802,nan,nan,,,,,,,,,,
1743795187.3148296,326.77655,820.3663,804.2491,776.8498,nan,nan,,,,,,,,,,
1743795187.3187346,1203.956,832.4542,794.57874,1113.2968,nan,nan,,,,,,,,,,
1743795187.3220563,,,,,,,,,,,,,nan,259911060.0,nan,
1743795187.3226397,1398.9744,795.38464,792.1612,928.7546,nan,nan,,,,,,,,,,
1743795187.3233039,,,,,,,-0.5102539,0.16992188,0.8463745,,,,,,,
1743795187.3265448,519.3773,770.80585,796.1905,519.7802,nan,nan,,,,,,,,,,
1743795187.3304496,186.55678,825.6044,821.1722,645.89746,nan,nan,,,,,,,,,,
1743795187.3336217,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795187.3343546,991.6117,871.13556,835.6777,1059.7069,nan,nan,,,,,,,,,,
1743795187.3376775,,,,,,,,,,,,,nan,259945710.0,nan,
1743795187.3382597,1463.8462,815.5311,811.9048,961.79486,nan,nan,,,,,,,,,,
1743795187.3421648,778.0586,771.2088,786.1172,577.8022,nan,nan,,,,,,,,,,
1743795187.3429072,,,,,,,-0.50445557,0.16790771,0.8436279,,,,,,,
1743795187.3460696,130.95238,788.93774,790.14655,593.5165,nan,nan,,,,,,,,,,
1743795187.3499746,674.10254,815.5311,803.0403,969.85345,nan,nan,,,,,,,,,,
1743795187.3532989,,,,,,,,,,,,,nan,259939260.0,nan,
1743795187.3538797,1432.8206,811.50183,801.4286,1078.6447,nan,nan,,,,,,,,,,
1743795187.3571143,,,,,,,,,,,,,,,,35.567013
1743795187.3577847,1053.663,774.0293,796.1905,729.707,nan,nan,,,,,,,,,,
1743795187.3616896,250.62271,758.71796,802.23444,533.0769,nan,nan,,,,,,,,,,
1743795187.3625104,,,,,,,-0.5064087,0.16662598,0.84051514,,,,,,,
1743795187.3655946,469.011,805.4579,803.44324,855.0183,nan,nan,,,,,,,,,,
1743795187.3687501,,,,,,,,,,1610915.8,1609304.0,,,,,
1743795187.3689203,,,,,,,,,,,,,nan,259957000.0,nan,
1743795187.3694997,1335.7142,829.6337,799.81683,1102.0146,nan,nan,,,,,,,,,,
1743795187.3734047,1286.9597,792.96704,798.60803,824.7985,nan,nan,,,,,,,,,,
1743795187.3773096,377.14285,780.87915,798.60803,518.5714,nan,nan,,,,,,,,,,
